timestamp,close,high,low,trade_count,open,volume,vwap
2024-02-28 19:38:00-05:00,434.64,434.64,434.63,11,434.63,3417,434.630298
2024-02-28 19:40:00-05:00,434.68,434.7,434.68,10,434.7,1502,434.69143
2024-02-28 19:41:00-05:00,434.71,434.71,434.7,22,434.7,4213,434.704369
2024-02-28 19:42:00-05:00,434.7,434.72,434.7,32,434.7,15221,434.707961
2024-02-28 19:43:00-05:00,434.8,434.82,434.7,34,434.71,16176,434.730436
2024-02-28 19:44:00-05:00,434.84,434.86,434.81,37,434.81,12446,434.818186
2024-02-28 19:45:00-05:00,434.8,434.87,434.8,18,434.85,3525,434.851176
2024-02-28 19:46:00-05:00,434.81,434.87,434.81,20,434.82,5015,434.848554
2024-02-28 19:47:00-05:00,434.87,434.87,434.83,13,434.83,872,434.836897
2024-02-28 19:48:00-05:00,434.93,434.96,434.91,12,434.91,1979,434.9341
2024-02-28 19:49:00-05:00,434.94,434.95,434.91,19,434.91,5481,434.94227
2024-02-28 19:50:00-05:00,434.87,434.9,434.87,11,434.9,559,434.878075
2024-02-28 19:51:00-05:00,434.9,434.9,434.88,17,434.88,1368,434.8925
2024-02-28 19:52:00-05:00,434.8404,434.8404,434.8404,5,434.8404,207,434.8404
2024-02-28 19:54:00-05:00,434.86,434.86,434.86,8,434.86,605,434.86
2024-02-28 19:55:00-05:00,434.84,434.84,434.84,9,434.84,685,434.84
2024-02-28 19:57:00-05:00,434.87,434.87,434.87,9,434.87,361,434.87
2024-02-28 19:58:00-05:00,434.86,434.93,434.86,24,434.93,1861,434.895589
2024-02-28 19:59:00-05:00,434.85,434.91,434.85,32,434.88,6312,434.874657
2024-02-29 04:00:00-05:00,434.15,434.6,434.15,31,434.6,6478,434.276628
2024-02-29 04:01:00-05:00,434.2,434.2,434.18,21,434.19,1534,434.189286
2024-02-29 04:02:00-05:00,434.03,434.06,434.01,24,434.06,3857,434.030275
2024-02-29 04:03:00-05:00,433.99,434.03,433.99,17,434.01,2765,434.021499
2024-02-29 04:04:00-05:00,433.93,433.93,433.88,8,433.9,1090,433.921462
2024-02-29 04:05:00-05:00,433.95,433.95,433.84,10,433.84,1513,433.896219
2024-02-29 04:07:00-05:00,433.97,433.97,433.89,4,433.89,521,433.938
2024-02-29 04:08:00-05:00,433.9,433.93,433.9,6,433.93,287,433.916047
2024-02-29 04:09:00-05:00,433.97,433.97,433.84,12,433.84,647,433.91
2024-02-29 04:10:00-05:00,434.0,434.0,434.0,8,434.0,274,434.0
2024-02-29 04:11:00-05:00,434.15,434.15,434.08,15,434.08,1599,434.11601
2024-02-29 04:12:00-05:00,434.19,434.19,434.19,7,434.19,494,434.19
2024-02-29 04:13:00-05:00,433.98,433.98,433.98,6,433.98,119,433.98
2024-02-29 04:15:00-05:00,433.95,433.95,433.95,3,433.95,431,433.95
2024-02-29 04:16:00-05:00,434.07,434.07,434.07,2,434.07,184,434.07
2024-02-29 04:17:00-05:00,434.05,434.05,434.05,3,434.05,116,434.05
2024-02-29 04:18:00-05:00,433.97,434.0,433.97,4,434.0,1222,433.972455
2024-02-29 04:20:00-05:00,434.14,434.14,434.12,4,434.12,1130,434.131063
2024-02-29 04:21:00-05:00,434.1,434.1,434.1,3,434.1,202,434.1
2024-02-29 04:23:00-05:00,434.27,434.27,434.16,10,434.16,1833,434.190144
2024-02-29 04:24:00-05:00,434.23,434.23,434.23,8,434.23,124,434.23
2024-02-29 04:25:00-05:00,433.95,434.09,433.91,10,434.08,1253,434.002427
2024-02-29 04:26:00-05:00,433.95,433.95,433.95,4,433.95,554,433.95
2024-02-29 04:27:00-05:00,433.89,433.89,433.86,7,433.86,432,433.875
2024-02-29 04:28:00-05:00,433.98,433.98,433.98,3,433.98,104,433.98
2024-02-29 04:29:00-05:00,434.03,434.03,434.03,3,434.03,102,434.03
2024-02-29 04:30:00-05:00,434.09,434.09,434.09,3,434.09,144,434.09
2024-02-29 04:31:00-05:00,434.08,434.08,434.08,4,434.08,203,434.08
2024-02-29 04:33:00-05:00,434.08,434.08,434.08,3,434.08,376,434.08
2024-02-29 04:35:00-05:00,434.18,434.18,434.18,5,434.18,669,434.18
2024-02-29 04:36:00-05:00,434.3,434.3,434.25,5,434.25,980,434.280769
2024-02-29 04:37:00-05:00,434.23,434.3,434.23,4,434.3,895,434.256667
2024-02-29 04:38:00-05:00,434.29,434.29,434.29,4,434.29,832,434.29
2024-02-29 04:40:00-05:00,434.27,434.27,434.18,9,434.18,1606,434.217263
2024-02-29 04:42:00-05:00,434.22,434.22,434.18,3,434.18,401,434.21
2024-02-29 04:43:00-05:00,434.21,434.21,434.21,1,434.21,345,434.21
2024-02-29 04:44:00-05:00,434.26,434.27,434.26,11,434.27,2728,434.269254
2024-02-29 04:45:00-05:00,434.26,434.26,434.26,4,434.26,507,434.26
2024-02-29 04:48:00-05:00,434.35,434.35,434.35,6,434.35,1016,434.35
2024-02-29 04:54:00-05:00,434.37,434.4,434.37,2,434.4,800,434.38125
2024-02-29 04:55:00-05:00,434.38,434.38,434.38,4,434.38,267,434.38
2024-02-29 04:58:00-05:00,434.35,434.35,434.35,4,434.35,809,434.35
2024-02-29 05:03:00-05:00,434.42,434.42,434.38,3,434.38,1102,434.387273
2024-02-29 05:04:00-05:00,434.39,434.39,434.39,2,434.39,515,434.39
2024-02-29 05:07:00-05:00,434.38,434.38,434.38,3,434.38,104,434.38
2024-02-29 05:08:00-05:00,434.25,434.25,434.25,8,434.25,233,434.25
