timestamp,open,high,low,close,volume
2026-06-29T14:27:00+00:00,29464.5,29480.75,29453.25,29476.0,9478
2026-06-29T14:28:00+00:00,29476.0,29530.25,29472.25,29529.75,12830
2026-06-29T14:29:00+00:00,29529.75,29551.0,29520.5,29545.5,12261
2026-06-29T14:30:00+00:00,29545.25,29578.0,29524.75,29576.0,13873
2026-06-29T14:31:00+00:00,29575.5,29597.5,29551.5,29589.25,12278
2026-06-29T14:32:00+00:00,29589.75,29594.5,29542.75,29570.75,11480
2026-06-29T14:33:00+00:00,29570.75,29645.0,29563.25,29631.5,12777
2026-06-29T14:34:00+00:00,29631.5,29652.75,29618.5,29633.0,8946
2026-06-29T14:36:00+00:00,29631.25,29633.0,29592.25,29597.0,8993
2026-06-29T14:37:00+00:00,29596.75,29604.25,29559.75,29598.5,11595
2026-06-29T14:38:00+00:00,29598.0,29630.0,29583.25,29592.75,9301
2026-06-29T14:39:00+00:00,29593.0,29611.75,29571.75,29587.75,8652
2026-06-29T14:40:00+00:00,29587.0,29602.5,29570.5,29597.0,7616
2026-06-29T14:41:00+00:00,29597.25,29624.75,29585.5,29595.5,8913
2026-06-29T14:42:00+00:00,29596.25,29613.75,29589.5,29603.5,6722
2026-06-29T14:43:00+00:00,29603.5,29619.0,29586.0,29591.0,8187
2026-06-29T14:44:00+00:00,29591.0,29602.75,29562.25,29577.5,10690
2026-06-29T14:45:00+00:00,29577.75,29580.25,29540.0,29558.5,13432
2026-06-29T14:46:00+00:00,29558.25,29575.5,29523.75,29535.5,12718
2026-06-29T14:47:00+00:00,29535.0,29563.75,29511.25,29512.5,12267
2026-06-29T14:48:00+00:00,29512.5,29537.25,29498.0,29506.25,12278
2026-06-29T14:49:00+00:00,29506.25,29584.25,29504.0,29571.5,13569
2026-06-29T14:50:00+00:00,29571.25,29635.0,29567.0,29623.5,14560
2026-06-29T14:51:00+00:00,29623.0,29635.25,29604.0,29627.0,10989
2026-06-29T14:52:00+00:00,29627.25,29639.0,29613.75,29618.25,9411
2026-06-29T14:53:00+00:00,29618.5,29659.75,29601.5,29655.75,11551
2026-06-29T14:54:00+00:00,29655.25,29687.75,29649.75,29673.75,10574
2026-06-29T14:55:00+00:00,29673.5,29673.75,29643.0,29672.75,7839
2026-06-29T14:56:00+00:00,29672.5,29690.0,29655.0,29677.0,6843
2026-06-29T14:57:00+00:00,29677.25,29695.5,29651.25,29670.0,7644
2026-06-29T14:58:00+00:00,29670.0,29687.75,29655.25,29668.75,5887
2026-06-29T14:59:00+00:00,29669.0,29716.5,29668.0,29713.75,7501
2026-06-29T15:00:00+00:00,29714.0,29734.0,29701.0,29712.75,9813
2026-06-29T15:01:00+00:00,29712.75,29732.25,29701.75,29723.5,8289
2026-06-29T15:02:00+00:00,29723.25,29733.5,29707.75,29717.25,7082
2026-06-29T15:03:00+00:00,29718.0,29726.75,29696.5,29720.25,6365
2026-06-29T15:04:00+00:00,29719.75,29724.0,29697.0,29702.25,5752
2026-06-29T15:05:00+00:00,29702.5,29717.75,29680.75,29706.25,9139
2026-06-29T15:06:00+00:00,29705.25,29718.25,29686.25,29693.75,6177
2026-06-29T15:07:00+00:00,29694.0,29715.0,29687.0,29707.25,6406
2026-06-29T15:08:00+00:00,29707.75,29728.0,29706.0,29721.25,5528
2026-06-29T15:09:00+00:00,29721.5,29726.75,29702.5,29717.75,4901
2026-06-29T15:10:00+00:00,29717.5,29726.25,29691.0,29699.0,7114
2026-06-29T15:11:00+00:00,29699.5,29706.0,29682.0,29688.75,6763
2026-06-29T15:12:00+00:00,29688.75,29698.0,29664.25,29680.0,8627
2026-06-29T15:13:00+00:00,29681.0,29704.0,29677.25,29690.25,6999
2026-06-29T15:14:00+00:00,29690.5,29725.5,29674.25,29724.5,7877
2026-06-29T15:15:00+00:00,29724.5,29752.5,29720.5,29740.0,9557
2026-06-29T15:16:00+00:00,29740.0,29748.25,29703.75,29730.25,7147
2026-06-29T15:17:00+00:00,29731.0,29736.5,29709.5,29712.5,4999
2026-06-29T15:18:00+00:00,29712.5,29719.25,29693.25,29707.0,6867
2026-06-29T15:19:00+00:00,29708.25,29710.25,29681.5,29695.75,5949
2026-06-29T15:20:00+00:00,29695.25,29707.25,29680.25,29693.75,6457
2026-06-29T15:21:00+00:00,29693.5,29734.0,29689.5,29726.0,7078
2026-06-29T15:22:00+00:00,29726.25,29741.25,29693.0,29712.75,6921
2026-06-29T15:23:00+00:00,29712.5,29712.5,29672.0,29675.25,6690
2026-06-29T15:24:00+00:00,29675.75,29686.5,29658.75,29679.75,8256
2026-06-29T15:25:00+00:00,29680.0,29698.5,29675.75,29696.5,5432
2026-06-29T15:26:00+00:00,29696.25,29725.0,29693.75,29719.25,5879
2026-06-29T15:27:00+00:00,29720.0,29747.75,29717.0,29737.0,5595
2026-06-29T15:28:00+00:00,29736.75,29744.75,29729.75,29741.0,3376
2026-06-29T15:29:00+00:00,29741.75,29774.75,29740.25,29770.0,7089
2026-06-29T15:30:00+00:00,29770.0,29802.25,29770.0,29783.75,7860
2026-06-29T15:31:00+00:00,29783.0,29784.0,29763.5,29779.75,4879
2026-06-29T15:32:00+00:00,29779.5,29789.0,29765.75,29767.0,3776
2026-06-29T15:33:00+00:00,29768.0,29781.0,29758.75,29772.5,3974
2026-06-29T15:34:00+00:00,29773.25,29785.25,29765.75,29765.75,3382
2026-06-29T15:35:00+00:00,29766.0,29767.25,29735.0,29754.75,7040
2026-06-29T15:36:00+00:00,29754.25,29772.0,29745.25,29769.5,4417
2026-06-29T15:37:00+00:00,29770.0,29788.0,29769.25,29785.25,3749
2026-06-29T15:38:00+00:00,29785.75,29803.75,29782.5,29786.75,5411
2026-06-29T15:39:00+00:00,29787.25,29795.25,29772.25,29794.0,3673
2026-06-29T15:40:00+00:00,29793.75,29795.5,29776.75,29780.25,4012
2026-06-29T15:41:00+00:00,29781.25,29809.75,29773.25,29807.5,5613
2026-06-29T15:42:00+00:00,29807.5,29813.5,29791.25,29802.75,4952
2026-06-29T15:43:00+00:00,29802.75,29816.5,29792.5,29807.25,3681
2026-06-29T15:44:00+00:00,29807.75,29823.0,29803.75,29819.25,3488
2026-06-29T15:45:00+00:00,29819.5,29819.5,29796.75,29800.5,4070
2026-06-29T15:46:00+00:00,29800.0,29802.75,29781.5,29789.0,4818
2026-06-29T15:47:00+00:00,29789.25,29809.0,29782.0,29805.0,3633
2026-06-29T15:48:00+00:00,29805.75,29809.0,29787.5,29793.25,3372
2026-06-29T15:49:00+00:00,29793.5,29797.0,29778.0,29791.75,3235
2026-06-29T15:50:00+00:00,29791.75,29814.75,29786.75,29814.25,4179
2026-06-29T15:51:00+00:00,29814.75,29829.5,29808.75,29817.75,4681
2026-06-29T15:52:00+00:00,29817.75,29820.0,29803.0,29813.25,4081
2026-06-29T15:53:00+00:00,29813.0,29827.5,29811.75,29815.5,3114
2026-06-29T15:54:00+00:00,29815.5,29822.75,29802.75,29820.5,3340
2026-06-29T15:55:00+00:00,29820.0,29828.75,29800.75,29815.25,4330
2026-06-29T15:56:00+00:00,29815.0,29826.75,29807.5,29812.0,3167
2026-06-29T15:57:00+00:00,29812.5,29821.25,29796.25,29819.5,4504
2026-06-29T15:58:00+00:00,29819.75,29828.5,29815.5,29824.25,2902
2026-06-29T15:59:00+00:00,29824.25,29848.0,29822.75,29839.0,6557
2026-06-29T16:00:00+00:00,29839.5,29856.0,29836.0,29851.0,6601
2026-06-29T16:01:00+00:00,29850.5,29866.5,29844.5,29863.75,4504
2026-06-29T16:02:00+00:00,29863.25,29867.25,29851.5,29865.75,3749
2026-06-29T16:03:00+00:00,29865.75,29871.0,29861.5,29867.25,2775
2026-06-29T16:04:00+00:00,29866.25,29873.5,29859.25,29868.0,3255
2026-06-29T16:05:00+00:00,29868.25,29879.25,29863.75,29865.75,4457
2026-06-29T16:06:00+00:00,29865.25,29872.75,29853.75,29860.75,3905
2026-06-29T16:07:00+00:00,29860.5,29866.5,29850.25,29855.5,2978
2026-06-29T16:08:00+00:00,29855.75,29865.5,29852.75,29864.25,2177
2026-06-29T16:09:00+00:00,29864.25,29864.25,29853.5,29861.25,2180
2026-06-29T16:10:00+00:00,29860.5,29869.25,29848.25,29850.5,3696
2026-06-29T16:11:00+00:00,29851.25,29864.0,29845.0,29847.5,2931
2026-06-29T16:12:00+00:00,29847.0,29855.25,29842.0,29850.0,2564
2026-06-29T16:13:00+00:00,29850.0,29852.25,29834.0,29841.0,3063
2026-06-29T16:14:00+00:00,29841.25,29851.25,29837.75,29849.75,2745
2026-06-29T16:15:00+00:00,29849.25,29875.5,29848.0,29872.0,4849
2026-06-29T16:16:00+00:00,29872.25,29886.75,29871.25,29884.5,4465
2026-06-29T16:17:00+00:00,29884.25,29888.25,29862.75,29867.0,4264
2026-06-29T16:18:00+00:00,29867.25,29882.75,29865.75,29876.25,2887
2026-06-29T16:19:00+00:00,29876.25,29882.75,29871.5,29879.0,2402
2026-06-29T16:20:00+00:00,29878.0,29890.0,29867.75,29887.5,3710
2026-06-29T16:21:00+00:00,29887.5,29892.0,29875.75,29877.5,2924
2026-06-29T16:22:00+00:00,29877.5,29894.0,29874.25,29893.25,3204
2026-06-29T16:23:00+00:00,29893.25,29899.0,29887.25,29895.5,3638
2026-06-29T16:24:00+00:00,29895.75,29903.25,29889.25,29902.25,3421
2026-06-29T16:25:00+00:00,29902.0,29908.75,29881.25,29886.75,4042
2026-06-29T16:26:00+00:00,29886.25,29888.75,29872.0,29873.75,3113
2026-06-29T16:27:00+00:00,29875.0,29894.0,29869.0,29886.25,3100
2026-06-29T16:28:00+00:00,29886.0,29890.75,29879.0,29880.0,1945
2026-06-29T16:29:00+00:00,29880.5,29884.5,29866.5,29870.75,2510
2026-06-29T16:30:00+00:00,29870.75,29882.5,29869.0,29872.25,2959
2026-06-29T16:31:00+00:00,29872.75,29880.75,29866.75,29870.25,2450
2026-06-29T16:32:00+00:00,29869.5,29872.25,29851.75,29855.25,4445
2026-06-29T16:33:00+00:00,29855.75,29858.75,29843.25,29846.0,3211
2026-06-29T16:34:00+00:00,29846.0,29870.0,29844.25,29862.25,3700
2026-06-29T16:35:00+00:00,29862.5,29883.75,29857.25,29879.0,4549
2026-06-29T16:36:00+00:00,29879.25,29879.75,29855.75,29863.5,3773
2026-06-29T16:37:00+00:00,29864.0,29875.25,29863.25,29874.0,2250
2026-06-29T16:38:00+00:00,29874.0,29874.0,29862.25,29870.25,1914
2026-06-29T16:39:00+00:00,29870.5,29885.5,29868.75,29883.0,2685
2026-06-29T16:40:00+00:00,29883.0,29891.25,29876.75,29888.25,2883
2026-06-29T16:41:00+00:00,29888.5,29898.75,29883.25,29893.75,3100
2026-06-29T16:42:00+00:00,29893.75,29900.0,29888.25,29898.75,2846
2026-06-29T16:43:00+00:00,29899.0,29903.5,29892.75,29900.75,2245
2026-06-29T16:44:00+00:00,29900.5,29910.0,29898.25,29906.5,2630
2026-06-29T16:45:00+00:00,29906.5,29916.0,29903.25,29914.5,3525
2026-06-29T16:46:00+00:00,29914.5,29921.0,29893.75,29902.0,4310
2026-06-29T16:47:00+00:00,29901.75,29906.5,29894.0,29899.25,2509
2026-06-29T16:48:00+00:00,29899.75,29906.0,29893.0,29895.0,2065
2026-06-29T16:49:00+00:00,29894.75,29909.5,29894.0,29906.25,1932
2026-06-29T16:50:00+00:00,29907.0,29917.0,29903.0,29909.5,2555
2026-06-29T16:51:00+00:00,29909.25,29915.25,29901.75,29911.0,3212
2026-06-29T16:52:00+00:00,29910.25,29924.5,29899.75,29922.25,2954
2026-06-29T16:53:00+00:00,29922.5,29929.5,29911.25,29928.75,3653
2026-06-29T16:54:00+00:00,29928.5,29933.75,29926.25,29928.25,2820
2026-06-29T16:55:00+00:00,29927.5,29927.5,29914.75,29920.25,3326
2026-06-29T16:56:00+00:00,29920.5,29923.75,29913.0,29915.5,2567
2026-06-29T16:57:00+00:00,29917.0,29926.75,29915.5,29921.25,1821
2026-06-29T16:58:00+00:00,29920.5,29929.25,29916.25,29921.75,2132
2026-06-29T16:59:00+00:00,29921.75,29922.5,29914.5,29916.0,1337
2026-06-29T17:00:00+00:00,29916.25,29940.5,29915.75,29933.5,4201
2026-06-29T17:01:00+00:00,29933.5,29938.25,29929.0,29933.0,2161
2026-06-29T17:02:00+00:00,29933.25,29944.5,29932.0,29943.0,2660
2026-06-29T17:03:00+00:00,29943.0,29946.75,29933.25,29944.75,2245
2026-06-29T17:04:00+00:00,29944.75,29947.75,29938.5,29944.25,1658
2026-06-29T17:05:00+00:00,29944.25,29948.75,29937.25,29945.5,1920
2026-06-29T17:06:00+00:00,29946.0,29948.5,29940.25,29947.25,1148
2026-06-29T17:07:00+00:00,29946.25,29946.75,29933.25,29936.75,1818
2026-06-29T17:08:00+00:00,29936.75,29942.5,29932.25,29941.0,1664
2026-06-29T17:09:00+00:00,29941.0,29952.0,29940.0,29949.5,2397
2026-06-29T17:10:00+00:00,29950.25,29963.5,29948.5,29960.25,3602
2026-06-29T17:11:00+00:00,29959.75,29969.0,29955.5,29968.0,2399
2026-06-29T17:12:00+00:00,29968.5,29972.25,29959.25,29967.5,2545
2026-06-29T17:13:00+00:00,29968.0,29996.75,29967.0,29991.5,6488
2026-06-29T17:14:00+00:00,29991.5,30003.25,29986.0,29988.25,4760
2026-06-29T17:15:00+00:00,29988.5,29999.0,29988.0,29992.5,2438
2026-06-29T17:16:00+00:00,29993.0,29997.0,29978.75,29987.0,3118
2026-06-29T17:17:00+00:00,29987.0,29999.75,29982.5,29991.25,2819
2026-06-29T17:18:00+00:00,29991.25,30000.0,29990.0,29991.5,1805
2026-06-29T17:19:00+00:00,29991.25,29996.5,29986.5,29990.25,1244
2026-06-29T17:20:00+00:00,29990.25,30004.0,29987.0,29992.5,2380
2026-06-29T17:21:00+00:00,29993.5,29994.25,29963.5,29964.0,4823
2026-06-29T17:22:00+00:00,29964.75,29968.5,29955.0,29958.5,4553
2026-06-29T17:23:00+00:00,29958.0,29963.5,29950.0,29959.0,3033
2026-06-29T17:24:00+00:00,29959.5,29967.0,29951.75,29958.25,2472
2026-06-29T17:25:00+00:00,29958.5,29971.25,29952.0,29970.5,2193
2026-06-29T17:26:00+00:00,29970.0,29984.25,29969.75,29983.5,3527
2026-06-29T17:27:00+00:00,29983.75,29991.75,29979.75,29986.75,2880
2026-06-29T17:28:00+00:00,29986.75,30011.25,29983.5,30007.25,3656
2026-06-29T17:29:00+00:00,30007.5,30015.0,30004.25,30011.5,2685
2026-06-29T17:30:00+00:00,30011.5,30024.0,30008.25,30017.75,3513
2026-06-29T17:31:00+00:00,30017.5,30038.75,30017.5,30032.25,4400
2026-06-29T17:32:00+00:00,30032.25,30033.75,30002.5,30006.0,4496
2026-06-29T17:33:00+00:00,30006.25,30008.25,29986.75,29997.0,3752
2026-06-29T17:34:00+00:00,29996.75,30000.75,29991.0,29996.0,2415
2026-06-29T17:35:00+00:00,29996.25,30007.25,29994.25,29998.25,2585
2026-06-29T17:36:00+00:00,29998.0,30012.5,29990.75,30010.25,2455
2026-06-29T17:37:00+00:00,30010.0,30012.25,29998.0,30001.0,1774
2026-06-29T17:38:00+00:00,30001.0,30005.0,29990.75,29999.5,2171
2026-06-29T17:39:00+00:00,29999.25,30010.75,29997.0,30007.5,1831
2026-06-29T17:40:00+00:00,30007.5,30010.75,29997.0,29998.0,2148
2026-06-29T17:41:00+00:00,29998.25,30008.5,29997.0,29997.75,1226
2026-06-29T17:42:00+00:00,29998.5,30008.5,29997.75,30004.0,813
2026-06-29T17:43:00+00:00,30003.75,30005.75,29997.25,30002.5,846
2026-06-29T17:44:00+00:00,30003.0,30007.5,29999.0,30005.0,995
2026-06-29T17:45:00+00:00,30005.25,30016.25,29993.0,30013.75,2528
2026-06-29T17:46:00+00:00,30014.0,30014.5,30006.0,30012.0,1383
2026-06-29T17:47:00+00:00,30011.75,30024.25,30009.25,30022.5,2271
2026-06-29T17:48:00+00:00,30022.75,30025.75,30016.75,30019.5,1550
2026-06-29T17:49:00+00:00,30019.25,30023.0,30015.25,30021.25,1073
2026-06-29T17:50:00+00:00,30021.25,30022.5,30005.25,30006.75,2086
2026-06-29T17:51:00+00:00,30007.0,30017.75,30006.75,30015.5,1295
2026-06-29T17:52:00+00:00,30016.25,30025.5,30013.25,30023.5,1745
2026-06-29T17:53:00+00:00,30023.75,30029.25,30016.25,30020.0,2032
2026-06-29T17:54:00+00:00,30020.5,30030.0,30015.5,30016.5,1842
2026-06-29T17:55:00+00:00,30016.75,30025.25,30015.75,30023.75,1011
2026-06-29T17:56:00+00:00,30024.5,30029.0,30017.75,30020.25,1281
2026-06-29T17:57:00+00:00,30020.5,30023.5,30004.25,30009.5,2091
2026-06-29T17:58:00+00:00,30009.5,30011.75,29988.0,30000.0,3439
2026-06-29T17:59:00+00:00,30001.0,30011.25,29998.75,30003.75,2087
2026-06-29T18:00:00+00:00,30004.0,30006.75,29993.0,29995.5,2460
2026-06-29T18:01:00+00:00,29995.75,30018.0,29993.25,30013.0,2891
2026-06-29T18:02:00+00:00,30013.25,30016.0,30009.5,30009.5,1464
2026-06-29T18:03:00+00:00,30009.75,30018.0,30008.0,30015.0,1493
2026-06-29T18:04:00+00:00,30015.75,30022.0,30006.75,30013.75,1770
2026-06-29T18:05:00+00:00,30013.25,30024.75,30012.5,30019.75,1719
2026-06-29T18:06:00+00:00,30020.0,30021.25,30011.0,30017.75,1283
2026-06-29T18:07:00+00:00,30017.5,30019.75,30011.5,30016.0,1104
2026-06-29T18:08:00+00:00,30015.75,30017.25,30002.5,30016.75,1863
2026-06-29T18:09:00+00:00,30017.0,30018.0,30005.75,30010.25,1341
2026-06-29T18:10:00+00:00,30010.25,30020.75,30007.75,30015.75,1526
2026-06-29T18:11:00+00:00,30015.75,30017.5,30006.25,30010.5,1094
2026-06-29T18:12:00+00:00,30010.75,30015.75,30006.25,30014.5,915
2026-06-29T18:13:00+00:00,30014.25,30021.5,30013.5,30020.0,1615
2026-06-29T18:14:00+00:00,30019.75,30023.0,30017.25,30021.0,1338
2026-06-29T18:15:00+00:00,30020.5,30024.5,30015.5,30021.75,1183
2026-06-29T18:16:00+00:00,30021.5,30023.25,30009.25,30010.5,1583
2026-06-29T18:17:00+00:00,30011.0,30018.0,30008.25,30009.5,1293
2026-06-29T18:18:00+00:00,30009.75,30018.75,30009.5,30013.75,1089
2026-06-29T18:19:00+00:00,30013.0,30024.25,30013.0,30018.0,1621
2026-06-29T18:20:00+00:00,30017.25,30017.75,29995.25,30013.75,3082
2026-06-29T18:21:00+00:00,30014.0,30015.25,30001.0,30011.5,1758
2026-06-29T18:22:00+00:00,30011.75,30022.75,30009.25,30016.25,1793
2026-06-29T18:23:00+00:00,30016.75,30018.5,30006.25,30009.0,1185
2026-06-29T18:24:00+00:00,30009.25,30011.5,30000.25,30003.5,1169
2026-06-29T18:25:00+00:00,30003.5,30004.5,29994.25,29995.75,2183
2026-06-29T18:26:00+00:00,29996.25,30002.0,29995.0,29997.5,1572
2026-06-29T18:27:00+00:00,29998.0,30005.0,29991.0,29999.75,2244
2026-06-29T18:28:00+00:00,29999.75,30001.0,29989.5,29991.25,2054
2026-06-29T18:29:00+00:00,29990.75,29997.0,29986.5,29992.0,2382
2026-06-29T18:30:00+00:00,29992.5,30003.25,29988.75,29997.0,3011
2026-06-29T18:31:00+00:00,29996.75,30009.5,29995.5,30002.0,2480
2026-06-29T18:32:00+00:00,30002.5,30017.75,30002.0,30016.0,2701
2026-06-29T18:33:00+00:00,30015.5,30019.75,30011.5,30019.25,1686
2026-06-29T18:34:00+00:00,30019.75,30026.25,30017.0,30022.75,2645
2026-06-29T18:35:00+00:00,30023.5,30045.25,30023.0,30027.5,5646
2026-06-29T18:36:00+00:00,30027.5,30038.0,30025.5,30036.75,2540
2026-06-29T18:37:00+00:00,30035.75,30038.75,30024.75,30027.5,2104
2026-06-29T18:38:00+00:00,30027.75,30035.0,30018.0,30032.75,2447
2026-06-29T18:39:00+00:00,30032.75,30039.25,30030.5,30039.0,1384
2026-06-29T18:40:00+00:00,30038.75,30049.0,30036.75,30044.75,2566
2026-06-29T18:41:00+00:00,30045.0,30048.0,30038.0,30043.25,1538
2026-06-29T18:42:00+00:00,30043.75,30047.25,30037.5,30046.75,1519
2026-06-29T18:43:00+00:00,30046.75,30050.0,30041.0,30047.0,1920
2026-06-29T18:44:00+00:00,30046.75,30056.75,30044.5,30053.25,2905
2026-06-29T18:45:00+00:00,30053.75,30066.0,30053.5,30062.75,2998
2026-06-29T18:46:00+00:00,30063.25,30069.0,30056.75,30058.0,2517
2026-06-29T18:47:00+00:00,30057.75,30060.0,30049.0,30052.75,2272
2026-06-29T18:48:00+00:00,30053.0,30058.5,30046.5,30055.75,1840
2026-06-29T18:49:00+00:00,30056.0,30057.0,30048.75,30050.5,1326
2026-06-29T18:50:00+00:00,30050.0,30052.5,30038.75,30041.75,2132
2026-06-29T18:51:00+00:00,30042.0,30047.75,30032.5,30043.75,2428
2026-06-29T18:52:00+00:00,30043.25,30046.25,30031.0,30034.5,2148
2026-06-29T18:53:00+00:00,30035.0,30046.5,30034.75,30045.25,1506
2026-06-29T18:54:00+00:00,30045.25,30048.75,30038.75,30045.5,1526
2026-06-29T18:55:00+00:00,30044.75,30048.75,30034.25,30037.75,1592
