timestamp,close,high,low,trade_count,open,volume,vwap
2024-02-29 19:00:00-05:00,439.0,439.0,438.97,16,438.97,2871,438.97739
2024-02-29 19:01:00-05:00,439.09,439.09,439.0,15,439.0,1998,439.026486
2024-02-29 19:02:00-05:00,439.1,439.1,439.1,14,439.1,354,439.1
2024-02-29 19:04:00-05:00,439.17,439.17,439.14,16,439.14,3625,439.152308
2024-02-29 19:05:00-05:00,439.07,439.12,439.07,10,439.11,1947,439.095789
2024-02-29 19:06:00-05:00,439.05,439.11,439.05,21,439.08,6307,439.08
2024-02-29 19:07:00-05:00,439.09,439.09,439.0,29,439.0,7931,439.052911
2024-02-29 19:08:00-05:00,439.11,439.11,439.09,16,439.09,4509,439.097778
2024-02-29 19:09:00-05:00,439.18,439.18,439.1,16,439.1,3122,439.126774
2024-02-29 19:10:00-05:00,439.16,439.16,439.16,5,439.16,292,439.16
2024-02-29 19:11:00-05:00,439.17,439.17,439.14,9,439.14,216,439.155
2024-02-29 19:14:00-05:00,439.14,439.16,439.14,9,439.16,1148,439.154536
2024-02-29 19:16:00-05:00,439.12,439.13,439.1,13,439.1,2353,439.110909
2024-02-29 19:17:00-05:00,439.09,439.09,439.09,5,439.09,203,439.09
2024-02-29 19:18:00-05:00,439.21,439.21,439.12,18,439.12,419,439.165
2024-02-29 19:19:00-05:00,439.2,439.2094,439.19,13,439.2094,634,439.200344
2024-02-29 19:20:00-05:00,439.3,439.3,439.28,18,439.28,788,439.294357
2024-02-29 19:22:00-05:00,439.24,439.24,439.24,5,439.24,105,439.24
2024-02-29 19:23:00-05:00,439.22,439.22,439.22,13,439.22,1186,439.22
2024-02-29 19:25:00-05:00,439.18,439.18,439.18,2,439.18,101,439.18
2024-02-29 19:27:00-05:00,439.21,439.23,439.2,15,439.23,1590,439.20722
2024-02-29 19:28:00-05:00,439.2496,439.2496,439.2496,5,439.2496,177,439.2496
2024-02-29 19:29:00-05:00,439.21,439.26,439.21,12,439.26,1098,439.245641
2024-02-29 19:31:00-05:00,439.12,439.16,439.12,9,439.16,381,439.133333
2024-02-29 19:32:00-05:00,439.1,439.1,439.1,7,439.1,253,439.1
2024-02-29 19:34:00-05:00,439.13,439.13,439.13,11,439.13,179,439.13
2024-02-29 19:35:00-05:00,439.13,439.13,439.13,9,439.13,256,439.13
2024-02-29 19:36:00-05:00,439.18,439.21,439.16,10,439.16,2224,439.203182
2024-02-29 19:37:00-05:00,439.16,439.2,439.16,11,439.2,1225,439.163663
2024-02-29 19:38:00-05:00,439.18,439.18,439.18,9,439.18,612,439.18
2024-02-29 19:39:00-05:00,439.12,439.12,439.12,4,439.12,604,439.12
2024-02-29 19:40:00-05:00,439.08,439.1,439.08,11,439.1,554,439.09
2024-02-29 19:41:00-05:00,439.12,439.12,439.12,6,439.12,531,439.12
2024-02-29 19:42:00-05:00,439.15,439.15,439.15,7,439.15,1107,439.15
2024-02-29 19:44:00-05:00,439.1496,439.1496,439.1496,3,439.1496,183,439.1496
2024-02-29 19:45:00-05:00,439.15,439.16,439.15,10,439.16,1915,439.154737
2024-02-29 19:47:00-05:00,439.14,439.14,439.12,9,439.12,932,439.129989
2024-02-29 19:48:00-05:00,439.2,439.2,439.19,9,439.19,974,439.194751
2024-02-29 19:49:00-05:00,439.17,439.19,439.17,9,439.19,895,439.172857
2024-02-29 19:50:00-05:00,439.27,439.27,439.26,23,439.26,1591,439.266959
2024-02-29 19:52:00-05:00,439.4,439.4,439.3,23,439.3,1048,439.389189
2024-02-29 19:53:00-05:00,439.43,439.43,439.43,9,439.43,590,439.43
